Universe,Ticker,Signals,Rank1_Actionable,Rank2_Watchlist,Rank3_Downgraded,Rank4_Rejected,Avg_Score,Avg_Fwd_21D_Return_Pct,Avg_Fwd_63D_Return_Pct,MarketCap,Sector,Industry
NASDAQ_Top1000_ByMarketCap,WAFD,25,10,15,0,0,83.76,-1.2034383887448066,-6.047595638250271,2779684618.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,HIMX,10,4,6,0,0,81.6,-2.2859179384780535,15.342208375032296,2779651366.0,Technology,Semiconductors
NASDAQ_Top1000_ByMarketCap,INOD,24,14,10,0,0,86.95833333333333,12.221147742052372,26.073868136765984,2770154019.0,Technology,EDP Services
NASDAQ_Top1000_ByMarketCap,CLOV,4,3,1,0,0,87.75,13.504319076547228,56.36096687883178,2762459279.0,Health Care,Medical Specialities
NASDAQ_Top1000_ByMarketCap,GRAL,5,1,3,1,0,82.4,17.069821883927208,28.739075547942015,2735932804.0,Health Care,Medical Specialities
NASDAQ_Top1000_ByMarketCap,PPTA,22,10,9,3,0,86.72727272727273,4.756926134667612,11.959070910371372,2703292210.0,Basic Materials,Precious Metals
NASDAQ_Top1000_ByMarketCap,IRON,12,5,7,0,0,83.75,0.8242885416418245,-7.848678340385124,2702585547.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,TRMK,27,13,14,0,0,85.18518518518519,-0.09140889291145979,0.7097486968606325,2694976079.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,FRME,24,7,17,0,0,80.45833333333333,-2.231494183101924,-5.292539658344313,2688550131.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,PENN,12,8,3,1,0,90.08333333333333,11.915379123707174,12.556587354612347,2679544287.0,Consumer Discretionary,Hotels/Resorts
NASDAQ_Top1000_ByMarketCap,NMRK,34,20,11,3,0,89.58823529411765,1.991572771582779,2.0240667455269397,2678005611.0,Finance,Real Estate
NASDAQ_Top1000_ByMarketCap,TOWN,24,7,17,0,0,82.625,-0.20624758061447382,-0.7663435236723378,2677269800.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,TMDX,22,12,10,0,0,85.4090909090909,3.6615105325347574,3.421052316831542,2670694398.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
NASDAQ_Top1000_ByMarketCap,STNE,21,13,6,2,0,89.04761904761905,0.7200327159578668,0.9212214106741021,2668213639.0,Technology,EDP Services
NASDAQ_Top1000_ByMarketCap,HUBG,31,12,18,1,0,84.03225806451613,-0.2282772783664477,-3.4792394256794994,2656508474.0,Industrials,Integrated Freight & Logistics
NASDAQ_Top1000_ByMarketCap,FRSH,9,4,5,0,0,82.33333333333333,-0.06391025668695842,-5.5989238640286185,2645447335.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,CCC,7,4,2,1,0,86.42857142857143,0.8748481613785085,1.3199076038197792,2626558899.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,SUPN,28,19,9,0,0,91.03571428571429,-0.5974445410560278,-2.95627005726645,2619622807.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,CLDX,25,11,12,2,0,85.84,10.488371837013476,20.401323834346115,2613785998.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
NASDAQ_Top1000_ByMarketCap,FSLY,13,7,5,1,0,85.38461538461539,-8.09451358131871,7.39739133038825,2612125850.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,MGNI,19,9,10,0,0,84.6842105263158,-3.608521875571349,-12.755152729753119,2609377355.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Top1000_ByMarketCap,ESTA,16,8,7,1,0,84.125,-1.8211040618058156,1.0489655733542993,2607974010.0,Health Care,Industrial Specialties
NASDAQ_Top1000_ByMarketCap,OUST,7,0,5,2,0,78.0,11.910306287303777,-1.5488221392561299,2604760480.0,Industrials,Industrial Machinery/Components
NASDAQ_Top1000_ByMarketCap,DXPE,35,15,19,1,0,84.51428571428572,0.8202666244811606,1.7595256157293018,2603341885.0,Industrials,Industrial Machinery/Components
NASDAQ_Top1000_ByMarketCap,FBNC,28,14,13,1,0,84.25,0.04824503722363722,-1.6767258330970378,2596720920.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,DGII,28,22,6,0,0,91.89285714285714,2.2224708410081235,6.772096779033313,2596173423.0,Telecommunications,Computer Communications Equipment
NASDAQ_Top1000_ByMarketCap,AGYS,38,20,15,3,0,86.39473684210526,1.7250567744892777,1.677631819989874,2567106567.0,Technology,EDP Services
NASDAQ_Top1000_ByMarketCap,FRPT,36,27,7,2,0,90.97222222222223,2.2640094701407243,7.692229666391812,2547807999.0,Consumer Staples,Packaged Foods
NASDAQ_Top1000_ByMarketCap,TBBK,44,24,17,3,0,87.36363636363636,0.5503940892114573,1.6863267014230479,2541782501.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,EEFT,13,6,7,0,0,83.07692307692308,-0.19649010053602672,-5.904352611811283,2541512525.0,Finance,Investment Bankers/Brokers/Service
NASDAQ_Top1000_ByMarketCap,NESR,5,5,0,0,0,99.0,13.534394878672112,43.10937372734345,2541350826.0,Energy,Oilfield Services/Equipment
NASDAQ_Top1000_ByMarketCap,NBTB,25,11,12,2,0,85.68,-1.3515923451968663,-4.3801848549423505,2533158350.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,NYAX,13,7,6,0,0,86.76923076923077,3.1004909411822634,10.964026424640753,2528470318.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,GCMG,26,13,13,0,0,85.15384615384616,-0.36281791410481784,0.26074941362143517,2516520245.0,Finance,Investment Managers
NASDAQ_Top1000_ByMarketCap,TRVI,26,11,14,1,0,84.42307692307692,0.9609546136171061,12.54183682691203,2511621035.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,PDFS,31,23,7,1,0,90.2258064516129,1.6261990787597063,1.750182141939702,2504649187.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,WERN,17,5,12,0,0,80.6470588235294,-1.8036208305417603,-1.9269998291562787,2496322789.0,Industrials,Trucking Freight/Courier Services
NASDAQ_Top1000_ByMarketCap,DRH,14,5,8,1,0,83.14285714285714,1.832908197553934,2.3380564663749817,2493762757.0,Real Estate,Real Estate Investment Trusts
NASDAQ_Top1000_ByMarketCap,PTON,7,4,3,0,0,86.0,4.0594071649793655,-10.155228611144874,2487105617.0,Consumer Discretionary,Recreational Games/Products/Toys
NASDAQ_Top1000_ByMarketCap,HSAI,10,3,5,2,0,82.0,0.5870570095855271,13.135636943001586,2467059415.0,Industrials,Industrial Machinery/Components
NASDAQ_Top1000_ByMarketCap,BUSE,24,6,18,0,0,81.66666666666667,-0.779790216722201,-4.091779502846993,2465424214.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,AUPH,20,10,7,3,0,85.7,1.2201033908140237,-3.1380082855164124,2463630623.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,CENTA,20,3,16,1,0,81.05,-0.03672715357552274,1.066136952846825,2462785861.0,Consumer Discretionary,Consumer Specialties
NASDAQ_Top1000_ByMarketCap,AYA,20,11,9,0,0,87.35,2.262734484909726,16.94720040581026,2439812728.0,Basic Materials,Precious Metals
NASDAQ_Top1000_ByMarketCap,HTO,17,8,8,1,0,84.05882352941177,0.3182221068394884,-4.500506634978781,2439495601.0,Utilities,Water Supply
NASDAQ_Top1000_ByMarketCap,BRZE,9,6,3,0,0,90.11111111111111,-0.08083281622754848,-2.5858340068468655,2437499303.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,AXGN,24,16,8,0,0,89.875,3.356453019731868,3.9563254828223067,2429694779.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
NASDAQ_Top1000_ByMarketCap,BLBD,28,16,11,1,0,86.21428571428571,2.6265163765387953,3.3408258429635738,2411470082.0,Consumer Discretionary,Construction/Ag Equipment/Trucks
NASDAQ_Top1000_ByMarketCap,BCRX,19,6,11,2,0,84.0,-0.8350171460284272,1.3432125408659126,2406920390.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ_Top1000_ByMarketCap,NN,17,9,8,0,0,87.52941176470588,1.9126944912737367,5.963125789331507,2393103910.0,Industrials,Industrial Machinery/Components
NASDAQ_Top1000_ByMarketCap,EFSC,25,12,12,1,0,84.72,-2.2808243150940863,-5.777492781135061,2392345789.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,ANDE,32,20,11,1,0,88.65625,3.7762771850957764,9.569339392957735,2373227163.0,Industrials,Farming/Seeds/Milling
NASDAQ_Top1000_ByMarketCap,PAYO,11,5,5,1,0,87.18181818181819,4.94605043220791,1.352141450295094,2366885154.0,Consumer Discretionary,Business Services
NASDAQ_Top1000_ByMarketCap,INTR,15,10,2,3,0,91.86666666666666,0.21501932070397226,7.0327437169813685,2365484114.0,Finance,Commercial Banks
NASDAQ_Top1000_ByMarketCap,VNET,12,6,5,1,0,82.25,8.398450517627838,37.9963872756757,2359410461.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Top1000_ByMarketCap,ASTH,17,10,6,1,0,89.82352941176471,10.44937299939527,31.646636777516193,2338409753.0,Consumer Discretionary,Professional Services
NASDAQ_Top1000_ByMarketCap,PHVS,15,4,10,1,0,79.33333333333333,3.081205372999516,-4.707103359695106,2329297856.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,MCRI,31,13,14,4,0,85.3225806451613,-0.9586173100107479,-2.3956591510697556,2322525944.0,Consumer Discretionary,Hotels/Resorts
NASDAQ_Top1000_ByMarketCap,NWL,15,9,5,1,0,88.8,-1.3232185557732232,-8.326096134048463,2307400295.0,Industrials,Plastic Products
NASDAQ_Top1000_ByMarketCap,MBIN,31,17,12,2,0,88.25806451612904,1.5219280998250193,4.355285937445242,2306416836.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,WIX,20,11,7,2,0,87.4,3.841890663444744,5.4460729559941825,2302634959.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Top1000_ByMarketCap,MBX,4,3,0,1,0,87.5,-0.15043176794647062,-5.181827497370644,2299912940.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,BANR,20,10,9,1,0,86.45,0.2928790298600165,-1.9076890022959936,2295553588.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,ACHC,20,14,5,1,0,92.4,2.227697201442041,4.636887321769869,2288139632.0,Health Care,Medical Specialities
NASDAQ_Top1000_ByMarketCap,KOD,14,6,5,3,0,87.14285714285714,2.47830483728296,-3.156664932242072,2283956650.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ_Top1000_ByMarketCap,DHC,21,12,7,2,0,88.19047619047619,-1.2964875455171434,-0.01602422646473554,2270962966.0,Real Estate,Real Estate Investment Trusts
NASDAQ_Top1000_ByMarketCap,QUBT,8,0,8,0,0,75.0,31.651495467599393,66.08550555410142,2270009644.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,HAPN,23,14,9,0,0,88.8695652173913,6.33311212318873,14.84297226571399,2265492167.0,Finance,Finance: Consumer Services
NASDAQ_Top1000_ByMarketCap,FBYD,3,1,2,0,0,78.33333333333333,5.467436045407677,-37.232825663650964,2248436822.0,Consumer Discretionary,Services-Misc. Amusement & Recreation
NASDAQ_Top1000_ByMarketCap,CHA,0,,,,,,,,2244330530.0,Consumer Discretionary,Restaurants
NASDAQ_Top1000_ByMarketCap,AVPT,23,14,7,2,0,90.04347826086956,2.1520143421847893,9.893492661766567,2235721332.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,MLCO,12,6,4,2,0,85.83333333333333,-1.54103489492839,-11.033739178148151,2235322067.0,Consumer Discretionary,Hotels/Resorts
NASDAQ_Top1000_ByMarketCap,SYBT,35,23,12,0,0,88.94285714285714,-0.6627277974674154,-1.8756187413614889,2221017897.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,ALRM,16,8,8,0,0,85.3125,1.6558543622788584,6.284502013057145,2216823330.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,NTLA,13,6,6,1,0,83.84615384615384,13.410979985988664,50.376500556066325,2215995313.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
NASDAQ_Top1000_ByMarketCap,NNNN,0,,,,,,,,2213766112.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
NASDAQ_Top1000_ByMarketCap,NKTR,9,2,6,1,0,81.77777777777777,9.252915779379357,-4.954422678832251,2213491886.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,IMOS,21,15,6,0,0,90.14285714285714,2.6737568570323185,5.188779523003792,2209496718.0,Technology,Semiconductors
NASDAQ_Top1000_ByMarketCap,IMNM,9,6,1,2,0,86.66666666666667,-3.9641647990239863,22.450772873413356,2203852667.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,SKWD,13,9,4,0,0,89.76923076923077,-0.22694922861320627,3.8778457038046668,2201082999.0,Finance,Property-Casualty Insurers
NASDAQ_Top1000_ByMarketCap,NWBI,15,8,7,0,0,83.66666666666667,-0.7074504563406642,-3.8890898728257985,2192525045.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,SLBT,0,,,,,,,,2187019128.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ_Top1000_ByMarketCap,OCUL,23,13,6,4,0,90.91304347826087,2.8328039891109253,7.3956003838114786,2183034769.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,DJT,5,1,3,1,0,78.8,20.30799680551414,0.039018574461282186,2168548473.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Top1000_ByMarketCap,AGIO,15,4,11,0,0,81.53333333333333,-3.081235398390091,-0.6835683018999262,2167145432.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,CMPR,27,16,11,0,0,87.33333333333333,1.8271149589515892,4.535372149642121,2159079219.0,Consumer Discretionary,Publishing
NASDAQ_Top1000_ByMarketCap,MLYS,8,5,3,0,0,86.875,-2.5063142725616645,32.42397958117322,2153200436.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,JBLU,12,5,7,0,0,83.41666666666667,-11.138476691720781,-12.133681261963238,2140968735.0,Consumer Discretionary,Air Freight/Delivery Services
NASDAQ_Top1000_ByMarketCap,VCEL,24,17,7,0,0,88.25,2.3258882973409585,12.206745493173651,2127502378.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ_Top1000_ByMarketCap,LMAT,36,21,12,3,0,87.69444444444444,1.4281384550995717,1.2155471227667478,2126946786.0,Health Care,Medical/Dental Instruments
NASDAQ_Top1000_ByMarketCap,DRVN,11,3,7,1,0,80.54545454545455,-2.867582673981856,-4.413602091210714,2126282376.0,Consumer Discretionary,Automotive Aftermarket
NASDAQ_Top1000_ByMarketCap,PGNY,12,8,4,0,0,86.25,-1.2645790278223068,-10.145810333675424,2125940522.0,Health Care,Misc Health and Biotechnology Services
NASDAQ_Top1000_ByMarketCap,PLUS,34,14,19,1,0,84.20588235294117,0.262918643149618,-0.545198389308439,2124816119.0,Technology,Retail: Computer Software & Peripheral Equipment
NASDAQ_Top1000_ByMarketCap,EOSE,10,3,7,0,0,83.5,19.882026182314753,21.21664792212377,2118567528.0,Miscellaneous,Industrial Machinery/Components
NASDAQ_Top1000_ByMarketCap,GENB,0,,,,,,,,2108766362.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,XRAY,9,4,5,0,0,82.22222222222223,-1.9341095843891951,-0.37395859691938504,2106435072.0,Health Care,Medical/Dental Instruments
NASDAQ_Top1000_ByMarketCap,BRUN,0,,,,,,,,2103932085.0,Technology,EDP Services
NASDAQ_Top1000_ByMarketCap,SLDE,0,,,,,,,,2092424628.0,Finance,Property-Casualty Insurers
NASDAQ_Top1000_ByMarketCap,PRDO,25,14,8,3,0,88.6,-1.3415374338052048,0.07072674906865498,2089268392.0,Real Estate,Other Consumer Services
NASDAQ_Top1000_ByMarketCap,ZLAB,25,13,11,1,0,85.04,5.815460386500465,17.07501252400324,2076317776.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,IOSP,26,12,12,2,0,85.26923076923077,-1.2743758785631567,-3.2858612106412632,2060633392.0,Industrials,Major Chemicals
NASDAQ_Top1000_ByMarketCap,SPSC,26,19,7,0,0,92.1923076923077,1.8072790558889775,2.727839711138036,2049303026.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,EZPW,35,19,15,1,0,86.62857142857143,2.5617020425879002,9.693690485110196,2049148067.0,Consumer Discretionary,Other Specialty Stores
NASDAQ_Top1000_ByMarketCap,NRIX,7,5,0,2,0,91.0,1.7341611079600787,-3.615428216298383,2044849952.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,CLBK,28,10,18,0,0,84.07142857142857,-0.22546655817836062,-0.031334287808277725,2042451816.0,Finance,Savings Institutions
NASDAQ_Top1000_ByMarketCap,ADMA,28,20,8,0,0,91.21428571428571,6.068462256501617,21.645332284740352,2038645583.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ_Top1000_ByMarketCap,TH,19,10,9,0,0,83.63157894736842,4.95233522292637,10.066807832472517,2023576669.0,Consumer Discretionary,Hotels/Resorts
NASDAQ_Top1000_ByMarketCap,HRMY,13,7,5,1,0,86.3076923076923,-5.230355834929414,-12.661331494086626,2023349026.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,MESO,19,9,10,0,0,84.57894736842105,-0.6825248411189578,13.33155626149583,2015587620.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ_Top1000_ByMarketCap,TMC,11,2,7,2,0,79.18181818181819,1.339630925931492,31.906317435539105,2014478292.0,Basic Materials,Metal Mining
NASDAQ_Top1000_ByMarketCap,LCID,0,,,,,,,,2013725129.0,Industrials,Auto Manufacturing
NASDAQ_Top1000_ByMarketCap,TSHA,11,4,7,0,0,82.0909090909091,-3.178862200635054,13.13833680113193,2010090335.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ_Top1000_ByMarketCap,FLYW,10,4,6,0,0,83.6,-2.8271285580860464,-2.172307424642607,1992115338.0,Consumer Discretionary,Business Services
NASDAQ_Top1000_ByMarketCap,NEOG,14,6,7,1,0,83.5,1.712079821017243,-6.330564763669868,1990619960.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
NASDAQ_Top1000_ByMarketCap,AMSC,19,14,5,0,0,88.94736842105263,10.617391910289193,22.796891580326655,1987189051.0,Consumer Discretionary,Metal Fabrications
NASDAQ_Top1000_ByMarketCap,KARD,0,,,,,,,,1984027657.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,RAPP,6,1,4,1,0,78.33333333333333,2.823997171984477,13.429005841956664,1980273995.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,SGRY,18,13,5,0,0,91.44444444444444,1.7176000757784153,6.231073218821907,1976359321.0,Health Care,Hospital/Nursing Management
NASDAQ_Top1000_ByMarketCap,TILE,31,19,11,1,0,88.90322580645162,0.4515040726703987,2.1762940705797087,1970717437.0,Consumer Discretionary,Home Furnishings
NASDAQ_Top1000_ByMarketCap,ALGT,19,14,3,2,0,92.63157894736842,4.383221969932575,-4.874022173779557,1970393182.0,Consumer Discretionary,Air Freight/Delivery Services
NASDAQ_Top1000_ByMarketCap,STOK,16,10,5,1,0,86.5625,3.7520742283350703,7.621448124621587,1964051990.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,HYMC,10,4,5,1,0,84.6,7.250507986835015,34.33932515112035,1952376043.0,Basic Materials,Precious Metals
NASDAQ_Top1000_ByMarketCap,PGEN,15,5,8,2,0,82.4,8.922906070379407,13.156985310485846,1933644253.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,SRCE,27,11,15,1,0,84.81481481481481,-1.7001073042954167,-3.1961666148512737,1928158858.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,IOVA,15,8,6,1,0,85.2,-2.42082292471338,-0.7180833978143153,1922192815.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ_Top1000_ByMarketCap,NEXT,25,7,17,1,0,83.2,-6.212861900401081,-15.592140913452544,1917224261.0,Utilities,Oil & Gas Production
NASDAQ_Top1000_ByMarketCap,ECPG,24,16,6,2,0,89.33333333333333,1.6268472655914137,3.2853451445129997,1911198326.0,Finance,Finance Companies
NASDAQ_Top1000_ByMarketCap,WRD,0,,,,,,,,1909285625.0,Technology,EDP Services
NASDAQ_Top1000_ByMarketCap,AIP,12,4,8,0,0,82.08333333333333,4.452117471428887,8.856589067830976,1906902857.0,Technology,Semiconductors
NASDAQ_Top1000_ByMarketCap,LKFT,15,6,8,1,0,86.26666666666667,0.2958682471643967,1.8860278899753786,1905413808.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,PLPC,27,16,8,3,0,88.66666666666667,4.154086388024976,15.377023475176584,1898381661.0,Industrials,Water Sewer Pipeline Comm & Power Line Construction
NASDAQ_Top1000_ByMarketCap,WGS,15,7,8,0,0,84.73333333333333,17.337137165925324,36.9809080469209,1886970996.0,Technology,Retail: Computer Software & Peripheral Equipment
NASDAQ_Top1000_ByMarketCap,ANIP,24,12,11,1,0,85.29166666666667,0.10153669991499692,-2.4210150816178433,1879973243.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,AMLX,6,4,2,0,0,87.5,11.63380872991241,39.80728228425253,1877936894.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,PLAB,27,15,10,2,0,87.03703703703704,0.7608912518830139,3.959478054623579,1874455959.0,Technology,Semiconductors
NASDAQ_Top1000_ByMarketCap,UFPT,43,21,19,3,0,86.30232558139535,1.69453730880832,6.686400942316032,1859186442.0,Health Care,Medical/Dental Instruments
NASDAQ_Top1000_ByMarketCap,QFIN,22,9,12,1,0,82.77272727272727,6.252046266661025,10.366108723950495,1856716231.0,Finance,Finance: Consumer Services
NASDAQ_Top1000_ByMarketCap,CHCO,27,11,15,1,0,84.5925925925926,-0.32327974430126716,-0.0252975312384247,1855900552.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,AVAH,18,6,10,2,0,82.94444444444444,2.543839307136402,5.193133883037863,1849830449.0,Health Care,Medical/Nursing Services
NASDAQ_Top1000_ByMarketCap,PLSE,11,4,7,0,0,81.36363636363636,11.42192690717935,14.0512998701385,1840286242.0,Health Care,Medical/Dental Instruments
NASDAQ_Top1000_ByMarketCap,TYRA,14,4,9,1,0,81.14285714285714,-1.750147312898447,-1.3925759687991999,1839418884.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,CASH,39,27,11,1,0,89.92307692307692,0.6382913781123939,-0.24268995689087225,1829184446.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,ADUS,29,15,14,0,0,87.72413793103448,-0.5851205534899164,-0.761302695122466,1828494781.0,Health Care,Medical/Nursing Services
NASDAQ_Top1000_ByMarketCap,SNDX,23,13,9,1,0,85.34782608695652,-3.6511780961144114,6.11759645453086,1821975671.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,GLUE,6,4,2,0,0,88.5,5.846659458846042,19.21754755021087,1820531458.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ_Top1000_ByMarketCap,LIND,17,8,6,3,0,85.05882352941177,-0.5789811868187046,-0.8272492904996941,1815669795.0,Consumer Discretionary,Transportation Services
NASDAQ_Top1000_ByMarketCap,SRPT,16,11,4,1,0,89.8125,0.07691271307082914,-1.8351753987486052,1814327375.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,PVLA,14,5,5,4,0,83.78571428571429,7.2549364670797685,24.635917886140057,1811788054.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,VRDN,19,10,9,0,0,85.26315789473684,-3.1505912017326367,-12.92058128046871,1811023182.0,Health Care,Medical Specialities
NASDAQ_Top1000_ByMarketCap,VERX,23,13,10,0,0,87.95652173913044,3.425988679959995,7.11862163142179,1805876950.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,CNXN,24,12,12,0,0,86.70833333333333,-1.1712997684747897,-1.9047854065249241,1804166881.0,Consumer Discretionary,Catalog/Specialty Distribution
NASDAQ_Top1000_ByMarketCap,SION,0,,,,,,,,1802401174.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,WB,13,4,6,3,0,82.07692307692308,0.5847767859842501,-2.1021732410768457,1802008316.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Top1000_ByMarketCap,HCM,18,6,12,0,0,83.72222222222223,-4.706743435050308,-11.773960645137047,1786526966.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,ZYME,22,11,9,2,0,86.68181818181819,-1.1855215775935812,-3.7581926283794447,1784683611.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,OMCL,24,14,9,1,0,87.625,0.32107113147081023,-1.542739965262954,1780954076.0,Technology,Computer Manufacturing
NASDAQ_Top1000_ByMarketCap,ZD,18,9,9,0,0,86.33333333333333,-0.16388432774798772,-0.9636770891121719,1780623236.0,Telecommunications,Telecommunications Equipment
NASDAQ_Top1000_ByMarketCap,STGW,20,14,5,1,0,88.6,-1.0419341844648304,12.94103476001987,1775947000.0,Consumer Discretionary,Advertising
NASDAQ_Top1000_ByMarketCap,RXT,6,0,6,0,0,75.16666666666667,-9.567677585761032,-12.353921479448145,1775012482.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Top1000_ByMarketCap,GT,13,4,9,0,0,82.38461538461539,1.9738864800934945,2.421313470370445,1766310387.0,Consumer Discretionary,Automotive Aftermarket
NASDAQ_Top1000_ByMarketCap,FSUN,11,6,5,0,0,87.36363636363636,1.1808256372654278,-2.797303472684568,1763375880.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,INTA,10,8,2,0,0,94.6,4.843893434516322,11.503359503390595,1763169294.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,STRA,15,7,8,0,0,85.26666666666667,-1.1489504631358352,-2.794472933049868,1762450127.0,Real Estate,Other Consumer Services
NASDAQ_Top1000_ByMarketCap,PAX,9,4,4,1,0,87.11111111111111,-0.5016635732686798,-2.884622186440394,1760806871.0,Finance,Investment Managers
NASDAQ_Top1000_ByMarketCap,INVA,23,12,10,1,0,86.30434782608695,-1.658397379796689,1.0843312579159232,1754433964.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,SHLS,9,2,7,0,0,78.66666666666667,-2.0696553040379806,-7.108858799383644,1751537769.0,Technology,Semiconductors
