Stage,Sector,Ticker,As_Of_Date,Transition,Standard_MACD_Line,Standard_MACD_Signal,Fibonacci_MACD_Line,Fibonacci_MACD_Signal,D1_Return_Pct,D3_Return_Pct
FOUNDATION,Technology,KLAC,2025-04-09,NEITHER,-2.1193612461343605,-1.7156052348468653,-2.370003118715047,-2.605459541902528,-1.224237310092724,0.7625263956519968
FOUNDATION,Technology,KLAC,2025-08-01,NEITHER,0.6359405725361142,1.4018940470021553,-0.13877123335703345,0.3528562667197004,2.1042579804697814,-0.944521988565139
FOUNDATION,Technology,KLAC,2026-02-05,NEITHER,1.7227079383520163,5.3170297604124785,-1.5312733997733972,2.0130290154710293,4.777218760124247,3.897873945360164
FOUNDATION,Technology,KLAC,2026-05-07,NEITHER,4.399258480222784,6.086846865420852,2.668852358413801,3.7574438868082938,2.893276080079543,-0.290648009914074
FOUNDATION,Technology,PLTR,2023-03-15,NEITHER,-0.04141211522219734,0.037413893356997616,-0.1148612701562719,-0.10068778285216345,-0.37453444383406254,0.8739037805744365
FOUNDATION,Technology,PLTR,2023-06-15,STANDARD_ONLY,1.60671247629395,1.5659299373042654,1.561781077315528,1.5861038043056912,-3.378788226537832,-13.21873375800009
FOUNDATION,Technology,PLTR,2023-10-27,NEITHER,-0.012719897645830258,0.27074796775227983,-0.2530152874795206,0.02312897767706361,-3.7983029469097596,-2.2920783953989887
FOUNDATION,Technology,PLTR,2024-01-31,NEITHER,-0.22524763987507157,-0.2465212830743989,-0.19264767592619592,-0.1586150070093862,0.7402889945153923,3.146207635325271
FOUNDATION,Technology,PLTR,2024-04-19,NEITHER,-0.6575870403812871,-0.390291013715677,-0.8833188580564091,-0.7105966344574692,1.206563746548328,4.198845888342606
FOUNDATION,Technology,PLTR,2024-08-05,NEITHER,-0.08592796084182197,0.47008994304888896,-0.5833372068759708,-0.15400752271253487,-1.7005511920400451,8.243998197714152
FOUNDATION,Technology,PLTR,2024-11-06,BOTH,2.59337042597015,1.9287668297347773,3.0005951498904935,1.8986450200871685,0.10749081622904999,7.91831244680643
FOUNDATION,Technology,PLTR,2025-03-10,NEITHER,-3.0357875119293283,0.08728646459278444,-5.759985148395671,-4.51546946263243,2.988717134259211,5.060366694143292
FOUNDATION,Technology,PLTR,2025-04-09,NEITHER,-1.8098452282977036,-1.5879333255968002,-1.9395886830660913,-2.3394377888405478,0.21492625422194767,4.7737569545943215
FOUNDATION,Technology,PLTR,2025-08-01,NEITHER,5.46112885382334,5.602681844362536,4.976147020405932,5.549757681211605,1.3435973627791808,13.253008685179978
FOUNDATION,Technology,PLTR,2026-02-05,NEITHER,-9.876051536169399,-6.708503854645422,-12.186553956775697,-9.804998240237216,0.42118677138662797,3.088740574318116
FOUNDATION,Technology,PLTR,2026-05-07,NEITHER,-1.9460167184334125,-1.4297299498526361,-2.263816088284017,-1.626450705348314,1.424205998866368,0.09935929148638944
FOUNDATION,Technology,DELL,2023-03-15,NEITHER,-1.1490858874180816,-0.7964860404930267,-1.4090871684675363,-1.3295856700602404,4.189481818507534,5.558594616242196
FOUNDATION,Technology,DELL,2023-06-15,BOTH,1.1370369059916925,0.9451104452578022,1.2240895629605077,0.9741013348413808,-1.0557820437035126,-0.27888324207315796
FOUNDATION,Technology,DELL,2023-10-27,NEITHER,-0.18997729386754258,0.24218755341237047,-0.6199828768911999,-0.44351998643115803,0.7278292329722102,4.124338660451787
FOUNDATION,Technology,DELL,2024-01-31,STANDARD_ONLY,2.4391291231884225,2.294665998066968,2.428994960152167,2.515093911922656,2.607655915030449,2.523924221128704
FOUNDATION,Technology,DELL,2024-04-19,NEITHER,2.655815337487198,4.319315866688033,0.9557589970622473,2.3039420318943042,0.46956601350203186,4.521736476732352
FOUNDATION,Technology,DELL,2024-08-05,NEITHER,-9.339444352551041,-7.0968160515274405,-10.897717856576818,-9.758388297691859,-4.044197592804688,-7.297794760169762
FOUNDATION,Technology,DELL,2024-11-06,BOTH,3.5027593371593895,2.4254764786210887,4.229717064947593,2.894519705570609,-0.7772593413276407,-0.3166624332997636
FOUNDATION,Technology,DELL,2025-03-10,NEITHER,-5.176772196952044,-2.8598509969766512,-6.870657867492184,-5.342027165410206,1.1376173723013805,2.1095604300875426
FOUNDATION,Technology,DELL,2025-04-09,NEITHER,-6.3507816484290345,-4.9624794925853015,-7.17971187665006,-6.599580550560666,-1.5710655296521825,6.221952223245597
FOUNDATION,Technology,DELL,2025-08-01,NEITHER,3.2245049013741465,3.4790223728617953,2.7544898914598974,3.196694443938639,1.2360046217619658,-0.38868159388395496
FOUNDATION,Technology,DELL,2026-02-05,NEITHER,-2.2135249442738143,-2.954633165201917,-1.3994513698874869,-1.867130219254708,3.5500440305470615,7.792985878049663
FOUNDATION,Technology,DELL,2026-05-07,BOTH,13.99262741885721,13.096841812853945,13.898113068786785,12.678433290708877,11.50305900870845,2.2903404201337185
FOUNDATION,Technology,PANW,2023-03-15,NEITHER,2.8263168955431297,3.574818574116862,2.0179783754838923,2.7067178150255646,2.8563708793826414,2.672082751100957
FOUNDATION,Technology,PANW,2023-06-15,BOTH,5.578117257385131,4.395969736863206,6.339960119704401,5.549373165686365,-0.3556868638239452,-3.431553036456414
FOUNDATION,Technology,PANW,2023-10-27,NEITHER,0.488859884095703,1.6590663324160286,-0.546026518307869,0.6721731264000679,-0.9220422732521771,1.6987150663760664
FOUNDATION,Technology,PANW,2024-01-31,STANDARD_ONLY,6.54698908275526,6.46539607983377,6.227636349043308,6.89207138285254,0.2861360533047641,1.6165224148460444
FOUNDATION,Technology,PANW,2024-04-19,NEITHER,-2.11336796277331,-2.9672424200044567,-1.1762650304103204,-1.652253861359603,-0.14534498473255386,4.158251316462058
FOUNDATION,Technology,PANW,2024-08-05,NEITHER,-2.3144164834207572,-0.2329862219595432,-4.094895515013434,-2.4412029001390843,0.6030912928300491,5.747701013144568
FOUNDATION,Technology,PANW,2024-11-06,FIBONACCI_ONLY,2.2915541692202908,2.3220082939179965,2.1233948578437776,1.4626145042661758,2.221401448389959,5.153334730010228
FOUNDATION,Technology,PANW,2025-03-10,NEITHER,-2.81398804334097,-0.5806550975801499,-4.624048845462937,-3.098137774298885,2.957592259748698,1.4557880981791893
FOUNDATION,Technology,PANW,2025-04-09,NEITHER,-6.625260723297288,-5.17143609678749,-7.562268821968104,-7.559616977372831,-0.3906875226041051,0.6215610591856491
FOUNDATION,Technology,PANW,2025-08-01,NEITHER,-3.701410460407857,-0.8609145120498186,-6.0538915509090145,-2.9163873820693422,-1.994495536882801,-0.9112771531548547
FOUNDATION,Technology,PANW,2026-02-05,NEITHER,-6.242261219173287,-3.759885911511069,-8.029230218030051,-5.621353203343242,1.084960793886891,5.012368419447566
FOUNDATION,Technology,PANW,2026-05-07,BOTH,6.311205952564308,4.952495736986937,7.228352500668706,6.270852359140225,6.68719444246495,10.649217013099
FOUNDATION,Technology,TXN,2023-03-15,NEITHER,-0.2201506457369078,-0.4731617509627447,-0.02069057990706824,-0.2924563738551382,2.1157604213628334,3.2860583002540134
FOUNDATION,Technology,TXN,2023-06-15,BOTH,1.741151457741239,1.0662068730356635,2.3010977349682378,1.8007853477492959,-1.4990261839804342,-4.998607619531081
FOUNDATION,Technology,TXN,2023-10-27,NEITHER,-4.719952789079912,-3.8984789833682907,-5.156098699765806,-4.666772543161278,-0.26265005324924706,1.6327132331086291
FOUNDATION,Technology,TXN,2024-01-31,NEITHER,0.05510352867830193,1.3049149309755261,-1.0997809255907498,0.11536350496055231,0.2951898110160389,-0.20098437493112353
FOUNDATION,Technology,TXN,2024-04-19,NEITHER,-1.4911528290729166,-0.35622907648336494,-2.4429592882535474,-1.4919069671173268,1.9780346172482144,9.078998845926689
FOUNDATION,Technology,TXN,2024-08-05,NEITHER,-1.7377912600493062,0.5092045481001432,-3.6626284629088843,-1.33743364511254,1.8690020684006603,5.329118652796638
FOUNDATION,Technology,TXN,2024-11-06,BOTH,1.371194008641993,0.644969617225924,1.9253736125323826,1.2276330045964738,0.8062975948882167,0.032433764800687825
FOUNDATION,Technology,TXN,2025-03-10,NEITHER,0.7743173114146202,1.5907612548847423,0.09913221551315132,1.4334646139781415,-5.725375704383628,-7.713568901045176
FOUNDATION,Technology,TXN,2025-04-09,NEITHER,-7.267090691677083,-5.180284282751892,-8.716768551241216,-7.839578628871658,-2.605875587768025,-6.101124428269877
FOUNDATION,Technology,TXN,2025-08-01,NEITHER,-5.576777054757059,-1.716006870984037,-8.838413543477458,-7.055229549739039,0.5557971054651611,2.3057464303653408
FOUNDATION,Technology,TXN,2026-02-05,BOTH,11.331272786855408,8.962033229967357,12.801952450800286,11.817513712534694,-1.8570236009091245,-2.0874912963430803
FOUNDATION,Technology,TXN,2026-05-07,STANDARD_ONLY,20.540346452020344,18.502536117435824,21.404174298437454,21.876955503386693,-1.603474511263825,0.9162786019486946
FOUNDATION,Technology,IBM,2023-03-15,NEITHER,-3.0838403572191453,-2.749766393460536,-3.197124244851153,-2.953983178258035,1.4150926128213337,2.423555122903287
FOUNDATION,Technology,IBM,2023-06-15,BOTH,3.032226377826987,2.2703819633066638,3.579351028311777,3.2800738761136814,-1.25691306018898,-3.979022808399779
FOUNDATION,Technology,IBM,2023-10-27,NEITHER,-0.9548041469948885,-1.3439967830735844,-0.591915230915049,-1.288264559796945,-0.39108705150200374,1.5433978751292043
FOUNDATION,Technology,IBM,2024-01-31,BOTH,6.84626501163271,5.104813001992501,7.975962518180324,7.333322025557078,1.7807487484187146,-0.11436405177966957
FOUNDATION,Technology,IBM,2024-04-19,NEITHER,-1.9852064550002524,-1.0927593164015095,-2.749145170638087,-2.409561563275796,-0.301454130423362,0.9043623912701415
FOUNDATION,Technology,IBM,2024-08-05,NEITHER,3.4671824811023555,3.956889250383329,2.8755104713069386,3.9028789552464977,1.1369822080203429,4.282622519114598
FOUNDATION,Technology,IBM,2024-11-06,NEITHER,-3.5506053755729567,-1.4368382687981232,-5.3887624864404415,-5.351012963572449,0.023405285480548876,-0.03276168584049888
FOUNDATION,Technology,IBM,2025-03-10,NEITHER,2.9375429857999222,4.239513356863869,1.5468574886038198,1.641621862508218,-2.7501107050485585,-3.9806251114277935
FOUNDATION,Technology,IBM,2025-04-09,NEITHER,-5.105367044684101,-2.863999266811506,-6.898945359393878,-5.463204065923686,-0.6277043065983534,3.489176432291652
FOUNDATION,Technology,IBM,2025-08-01,NEITHER,-6.897848613835322,-3.1621464862065816,-9.992371605543156,-7.894332503229735,0.3704412126971812,0.48994053478879085
FOUNDATION,Technology,IBM,2026-02-05,NEITHER,-1.5817007416770252,-0.8479644351880296,-2.164960930261543,-0.9031363695249597,2.1982880942841954,-0.2529881143162438
FOUNDATION,Technology,IBM,2026-05-07,NEITHER,-4.8304781765438065,-4.200237916922875,-5.020569215458721,-5.054386317616015,0.013058277044719624,-4.574933488137445
FOUNDATION,Technology,MRVL,2023-03-15,NEITHER,-1.346870825187544,-0.5090104148392143,-2.0359870911133413,-1.5139420401474988,7.368982299865645,7.3423737970993
FOUNDATION,Technology,MRVL,2023-06-15,STANDARD_ONLY,4.838886616096829,4.794307301247838,4.6564404297067625,4.974852917106118,-2.6906581825436815,-6.304733024339426
FOUNDATION,Technology,MRVL,2023-10-27,NEITHER,-1.9317490400346884,-1.3936417025015622,-2.277609637490876,-1.8968835447092167,-0.6365356042045689,1.2094200761854745
FOUNDATION,Technology,MRVL,2024-01-31,NEITHER,2.762704114993184,3.016935179588252,2.389546028702796,2.9415377266403007,-1.9501382128645939,-1.730205803486029
FOUNDATION,Technology,MRVL,2024-04-19,NEITHER,-1.2065063385779524,-0.2485525695770781,-1.9957922740521212,-1.0360495360948048,0.1592900458152524,3.297227994701468
FOUNDATION,Technology,MRVL,2024-08-05,NEITHER,-2.7909388396200256,-1.8124238233622063,-3.52125838868551,-2.8179352244711566,-1.2550845916895703,3.7313446355171864
FOUNDATION,Technology,MRVL,2024-11-06,BOTH,3.3630503795786666,2.8742304881328486,3.6077006977933337,3.102502580580992,2.4204112419941914,0.5778442785031812
FOUNDATION,Technology,MRVL,2025-03-10,NEITHER,-9.904348945363253,-6.7772691723881415,-12.197678984882074,-9.913400073279373,1.0989061471925243,3.507454192911008
FOUNDATION,Technology,MRVL,2025-04-09,NEITHER,-8.244774961052286,-8.420551995897597,-7.551302828513656,-8.03336845434892,-9.158078627464072,-10.206189628074236
FOUNDATION,Technology,MRVL,2025-08-01,NEITHER,1.6793782982522742,1.4068443787089124,1.7787900595933621,1.6229235796210955,1.0964357523319146,-0.5019778979354239
FOUNDATION,Technology,MRVL,2026-02-05,NEITHER,-2.5326125678202374,-1.8172373750311448,-3.0273408663369565,-2.350370481783652,4.4768383724010485,6.728274394503653
FOUNDATION,Technology,MRVL,2026-05-07,NEITHER,14.775152087485424,15.590008093900195,13.261776160532406,14.815065721248704,3.303177096825727,-0.11536974836942049
FOUNDATION,Technology,WDC,2023-03-15,NEITHER,-1.0606310903111442,-0.6829288427049982,-1.3681295629683774,-1.182564470429175,4.370938611007258,3.957472955746555
FOUNDATION,Technology,WDC,2023-06-15,STANDARD_ONLY,0.9430217446441702,0.9055188002059327,0.938165213337129,0.9487879627026561,-2.2935787920922324,-7.242879754788167
FOUNDATION,Technology,WDC,2023-10-27,NEITHER,-0.7976049273936638,-0.22157050516732615,-1.2739750838674482,-0.8325882807160081,-3.12862248515976,-3.2676709438721807
FOUNDATION,Technology,WDC,2024-01-31,STANDARD_ONLY,1.7714243070991031,1.5281915216374293,1.8794664624323474,1.9456695638267683,0.27952501115349193,2.1488501764279633
FOUNDATION,Technology,WDC,2024-04-19,NEITHER,1.2617841587208076,1.9294176032038064,0.5992645448420149,1.3524273516181697,1.0550072568830116,4.822904443345233
FOUNDATION,Technology,WDC,2024-08-05,NEITHER,-3.2923528403011275,-2.104875104164995,-4.190412170272808,-3.3938809033659934,1.342280622924319,4.168139257258141
FOUNDATION,Technology,WDC,2024-11-06,BOTH,0.2628205691385901,0.2611974145140196,0.24897461560320977,0.13136692084246943,-0.08510912458725706,-4.425531305647279
FOUNDATION,Technology,WDC,2025-03-10,NEITHER,-2.0816472725326776,-0.9143548245156958,-2.997283018048442,-2.182525268066167,3.4653407383780532,4.034646514490481
FOUNDATION,Technology,WDC,2025-04-09,NEITHER,-3.3414397987592253,-2.6026093477879506,-3.8038543562609632,-3.520946844389502,-2.5977662709362193,0.05586720164778569
FOUNDATION,Technology,WDC,2025-08-01,BOTH,3.645558886984503,3.109156750863492,3.858657798265696,3.157223572563532,-0.6171991105285213,-5.13051052590634
FOUNDATION,Technology,WDC,2026-02-05,STANDARD_ONLY,21.930883979169494,21.07713882287628,21.471747005437265,23.179727712101972,4.469664968901377,-2.9317139125592417
FOUNDATION,Technology,WDC,2026-05-07,BOTH,38.99609287176327,33.66373806211465,41.54793334953331,38.693710790095054,1.039869167430152,2.879634729525704
FOUNDATION,Technology,APH,2023-03-15,NEITHER,-0.3369579986383542,-0.23612960065447125,-0.41492844670513307,-0.33889522398469707,2.249702718607849,2.1839178872008036
FOUNDATION,Technology,APH,2023-06-15,BOTH,0.6363920640147356,0.3389168589189465,0.8726038841044641,0.681324012452971,-0.44837025234972794,-1.393594211423177
FOUNDATION,Technology,APH,2023-10-27,NEITHER,-0.6728531322197497,-0.5614350767020375,-0.7334924493139638,-0.6900335927165286,-0.012494695715525861,2.0502555737549777
FOUNDATION,Technology,APH,2024-01-31,BOTH,0.8401574542955572,0.6623403273140975,0.9273623371839577,0.7999709177839833,1.1655475405714766,1.728565820748873
FOUNDATION,Technology,APH,2024-04-19,NEITHER,0.11642152937528749,0.5438891255922818,-0.285304596053507,0.03595180026306405,0.6387755957946162,4.642371535652612
FOUNDATION,Technology,APH,2024-08-05,NEITHER,-1.8562970550478113,-1.1530340023287802,-2.4093343971731542,-1.939449226844395,1.8367378317481142,6.071428131199896
FOUNDATION,Technology,APH,2024-11-06,BOTH,1.2753023521710816,1.0607957702807078,1.4040910717860555,1.1563376851681797,1.9999957906788879,1.255177464978452
FOUNDATION,Technology,APH,2025-03-10,NEITHER,-2.1132849352328975,-1.6666218375646642,-2.4005771483556018,-2.1919498170241156,-0.6767676028820335,-0.7089952169991642
FOUNDATION,Technology,APH,2025-04-09,NEITHER,-0.9230449632851077,-0.618879955769355,-1.1052510928189818,-0.9787848242361468,0.0,2.0739153095532092
FOUNDATION,Technology,APH,2025-08-01,NEITHER,2.7996701171632026,2.850316032374809,2.5442664631153633,2.7087259642374306,0.06448019196612087,0.8658828873857383
FOUNDATION,Technology,APH,2026-02-05,NEITHER,-0.8087223331569362,2.234643149445965,-3.4190028926436185,-0.24820784820400754,3.079594395166141,9.064766491810982
FOUNDATION,Technology,APH,2026-05-07,NEITHER,0.4001016894892473,2.160514225456781,-1.0933892095350757,0.4707065043276938,-6.941418029260538,-7.057711117344157
FOUNDATION,Technology,STX,2023-03-15,NEITHER,-1.3515890138414761,-0.5712439419745825,-2.0449378117507067,-1.7459885882673511,4.046244611464456,5.508333381973651
FOUNDATION,Technology,STX,2023-06-15,BOTH,1.0960008563691517,0.5235890188390245,1.5593400907123751,0.9709076366912208,-3.279182002250025,-7.385685039375501
FOUNDATION,Technology,STX,2023-10-27,NEITHER,0.33546224953141746,0.4514563411300653,0.2175016502858398,0.28510529923624117,-0.7254788352929697,3.3662213529622287
FOUNDATION,Technology,STX,2024-01-31,STANDARD_ONLY,1.8284524748943483,1.804439154759361,1.7117836432484523,2.0572334335263527,1.071269012299858,-0.44247469209466317
FOUNDATION,Technology,STX,2024-04-19,NEITHER,-1.757326673657957,-0.9445927356568871,-2.4010682332349518,-1.9266847219435426,3.0985203019733065,5.434516720535076
FOUNDATION,Technology,STX,2024-08-05,NEITHER,-1.4902726665834365,0.09705500228906916,-2.8521034961743794,-1.5171536110289825,0.31052673457827584,2.205801019442033
FOUNDATION,Technology,STX,2024-11-06,NEITHER,-1.6752589665191522,-1.0107752459229622,-2.217470695016843,-2.362867342174073,1.2815589195400934,-1.8693413607875908
FOUNDATION,Technology,STX,2025-03-10,NEITHER,-2.2635729043052777,-0.4441801219902931,-3.7447313943218035,-2.2413518833080994,0.6480702868426169,-0.9142470571075312
FOUNDATION,Technology,STX,2025-04-09,NEITHER,-5.89978429077604,-4.436159217036616,-6.869522549955704,-6.133559143182162,-2.747177863414152,1.3387241622215162
FOUNDATION,Technology,STX,2025-08-01,FIBONACCI_ONLY,4.81432211324028,5.267395844892034,3.994544136477572,3.965012521208347,-1.2628329691459883,-6.071809057545174
FOUNDATION,Technology,STX,2026-02-05,STANDARD_ONLY,34.86299319267346,30.55092575680788,36.83000185730907,38.69404398335547,0.7178711322876286,-7.04499556404754
FOUNDATION,Technology,STX,2026-05-07,BOTH,81.18759586650674,64.86994153567511,91.22358055372536,82.54898039546457,0.33846341646635025,3.6923061273036906
FOUNDATION,Technology,QCOM,2023-03-15,NEITHER,-3.0602779502986834,-2.0721499012671662,-3.84675438427179,-3.522026446853097,3.0000018258380168,4.119657858824111
FOUNDATION,Technology,QCOM,2023-06-15,BOTH,3.190487431812329,1.636001719381258,4.4697759100751,3.780555739632476,-1.5330251937201278,-7.08724172180969
